recipe_id,ingredient,unit,quantity,seasonality,seasonality_confidence
226,1⁄4tspturmeric powder,,,Dry_Season,0.3
226,1cupthin coconut milk,,,Dry_Season,0.45
226,1cupthick coconut milk,,,Dry_Season,0.45
226,1⁄4tsplime juice,,,Dry_Season,0.3
227,1tbspcoriander seeds,,,Dry_Season,0.3
227,1tspcumin seeds,,,Dry_Season,0.3
227,1⁄2tspfennel seeds,,,Dry_Season,0.3
227,1tspblack peppercorns,,,Inter_Monsoon,0.33
227,3cloves,,,Southwest_Monsoon,0.43
227,3cardamom,,,Year_Round,0.29
227,1shallot chopped or 1/4 of an onion,,,Year_Round,0.64
227,3garlic cloves chopped,,,Year_Round,0.62
227,3inch piece of lemongrass thinly sliced or finely chopped,,,Year_Round,0.39
227,1sprig curry leaves,,,Year_Round,0.59
227,1small piece of garcinia cambogia aka Goraka(alternative: 1 tsp white vinegar),,,Inter_Monsoon,0.33
227,1tbspchili powder(adjust to your likings),,,Year_Round,0.62
227,salt,,,Year_Round,0.3
227,water as needed,,,Dry_Season,0.3
227,600gpork(Pork shoulder or belly or mix of both),,,Dry_Season,0.3
228,2cupbeans cut into 1 inch pieces,,,Inter_Monsoon,0.72
228,1⁄2cuponion chopped,,,Year_Round,0.62
228,2green chilies chopped(adjust to your liking),,,Year_Round,0.56
228,3garlic cloves chopped,,,Year_Round,0.62
228,few curry leaves,,,Year_Round,0.59
228,2tspsri lankan unroasted curry powder,,,Year_Round,0.62
228,1tspchili powder(adjust to your liking),,,Year_Round,0.62
228,1⁄4tspturmeric powder,,,Dry_Season,0.3
228,salt(to your taste),,,Dry_Season,0.3
228,1⁄2cupthin coconut milk,,,Dry_Season,0.45
228,1cupthick coconut milk,,,Dry_Season,0.45
228,1tbspcoconut oil,,,Dry_Season,0.45
229,1habanero,,,Year_Round,0.29
229,1⁄2tspgarlic powder,,,Year_Round,0.62
229,1⁄2tspsugar,,,Southwest_Monsoon,0.38
229,1tspvinegar,,,Southwest_Monsoon,0.38
229,1⁄2tsponion powder,,,Year_Round,0.62
229,1tspblack peppercorns,,,Inter_Monsoon,0.33
229,1sprig curry leaves,,,Year_Round,0.59
229,1tspchili powder((use more or less according to your liking)),,,Year_Round,0.62
229,3garlic cloves,,,Year_Round,0.62
229,1inch ginger cube,,,Year_Round,0.64
229,2green chilis,,,Year_Round,0.56
229,Salt to your taste,,,Dry_Season,0.3
229,1tbspcoconut oil,,,Dry_Season,0.45
230,1.5cupWashed and drained rice(more info about the rice variety in the description),,,Year_Round,0.54
230,3cloves of garlic,,,Year_Round,0.63
230,1inch piece of ginger,,,Year_Round,0.64
230,1tbspbutter,,,Southwest_Monsoon,0.38
230,4cardamom,,,Year_Round,0.29
230,4cloves,,,Southwest_Monsoon,0.43
230,10black peppercorns,,,Inter_Monsoon,0.33
230,1⁄4tspturmeric powder,,,Dry_Season,0.3
230,1sprig of curry leaves,,,Year_Round,0.59
230,1pandan leaf,,,Inter_Monsoon,0.33
230,1⁄4cupchopped onion,,,Year_Round,0.64
230,2cupchicken or vegetable stock,,,Dry_Season,0.3
230,1⁄4cupunsweetened coconut cream(or thick coconut milk),,,Dry_Season,0.45
231,200ggreen beans thinly sliced,,,Inter_Monsoon,0.69
231,1⁄4tspblack pepper or more if you like the peppery flavor,,,Inter_Monsoon,0.33
231,1⁄4tspturmeric powder,,,Dry_Season,0.3
231,2tspMaldive fish flakes/Umbalakada,,,Dry_Season,0.3
231,1⁄2tspsalt,,,Year_Round,0.29
231,1green chili thinly sliced(use more if you like this hot),,,Year_Round,0.57
231,1⁄4gonion thinly sliced (50g)(50g),,,Year_Round,0.62
231,3garlic cloves sliced,,,Year_Round,0.62
231,1sprig curry leaves sliced,,,Year_Round,0.59
231,2tspcoconut oil,,,Dry_Season,0.45
232,200gFlour,,,Year_Round,0.29
232,360gWater,,,Year_Round,0.29
232,12gSalt,,,Southwest_Monsoon,0.43
232,7gYeast,,,Southwest_Monsoon,0.43
232,15gSugar,,,Dry_Season,0.33
232,15gCoconut oil,,,Dry_Season,0.45
232,1⁄2cupSeeni sambal for the filling,,,Dry_Season,0.3
233,350gSmall potatoes,,,Dry_Season,0.3
233,120gSliced onions,,,Year_Round,0.62
233,3Green chilies (slitted),,,Year_Round,0.56
233,1tbspChili flakes,,,Year_Round,0.62
233,1⁄4tspTurmeric powder,,,Dry_Season,0.3
233,1⁄4tspBlack pepper,,,Inter_Monsoon,0.33
233,1tbspDried Maldive fish flakes/ umbalakada,,,Dry_Season,0.3
233,1sprig Curry leaves,,,Year_Round,0.59
233,1pandan leaf,,,Inter_Monsoon,0.33
233,1Cinnamon stick,,,Dry_Season,0.3
233,1tbspCoconut oil,,,Dry_Season,0.45
234,1cupred lentils,,,Year_Round,0.69
234,1⁄2cupchopped onion,,,Year_Round,0.64
234,2green chilies,,,Year_Round,0.56
234,2garlic cloves,,,Year_Round,0.62
234,1sprig of curry leaves,,,Year_Round,0.59
234,1piece of Pandan leaf,,,Year_Round,0.27
234,11⁄2tspchili powder((adjust according to your liking)),,,Year_Round,0.62
234,1⁄2tspsri lankan curry powder,,,Year_Round,0.62
234,1⁄4tspturmeric powder,,,Dry_Season,0.3
234,3⁄4tspsalt((adjust to your taste)),,,Dry_Season,0.3
234,1cupcoconut milk,,,Dry_Season,0.45
234,1tbspcoconut oil,,,Dry_Season,0.45
234,1⁄2tspmustard seeds,,,Dry_Season,0.3
234,few curry leaves,,,Year_Round,0.59
234,6dried chilies((break and remove seeds)),,,Year_Round,0.62
234,1⁄2cupsliced onions,,,Year_Round,0.62
234,3cloves of garlic chopped,,,Year_Round,0.63
234,1tspchili flakes,,,Year_Round,0.62
234,1⁄2tspchili powder,,,Year_Round,0.62
235,1cupfinely shredded chicken,,,Inter_Monsoon,0.33
235,3⁄4cupboiled and mashed potatoes,,,Dry_Season,0.3
235,1⁄2cupshredded cheddar cheese,,,Inter_Monsoon,0.33
235,1⁄2tspgarlic powder,,,Year_Round,0.62
235,1⁄2tsponion powder,,,Year_Round,0.62
235,1⁄2tspchili flakes,,,Year_Round,0.62
235,1habanero,,,Year_Round,0.29
235,"1⁄3cuppanko bread crumbs((optional, Don't use regular breadcrumbs instead))",,,Dry_Season,0.3
235,Saltper taste,,,Dry_Season,0.3
235,10Mozzarella cubes,,,Dry_Season,0.3
235,Thick battermade with flour water and salt,,,Dry_Season,0.3
235,Bread crumbsas needed,,,Dry_Season,0.3
235,Oilfor deep frying,,,Dry_Season,0.3
236,2cupfinely shredded chicken,,,Inter_Monsoon,0.33
236,11⁄2cupboiled potatoes mashed with a fork,,,Dry_Season,0.3
236,1cupsharp cheddar cheese shredded,,,Inter_Monsoon,0.33
236,2habanero / (නයි මිරිස්),,,Dry_Season,0.3
236,1green chili((optional)),,,Year_Round,0.72
236,1tspgarlic powder,,,Year_Round,0.62
236,1tsponion powder,,,Year_Round,0.62
236,1tspchili flakes((optional)),,,Year_Round,0.62
236,salt as needed,,,Dry_Season,0.3
236,240gflour,,,Year_Round,0.29
236,1⁄2cupmilk,,,Year_Round,0.29
236,"11⁄2cupwater, (you may need more)",,,Dry_Season,0.3
236,1⁄2tspsalt,,,Year_Round,0.29
236,oil for deep frying,,,Dry_Season,0.3
236,a thick batter made with flour and water,,,Dry_Season,0.3
236,bread crumbs as needed,,,Dry_Season,0.3
237,750gbone in chicken pieces,,,Dry_Season,0.3
237,1tbspunroasted Sri Lankan curry powder,,,Year_Round,0.62
237,1⁄2tbspred chili powder (adjust to your liking),,,Year_Round,0.73
237,1⁄2cuponion,,,Year_Round,0.77
237,4cloves of garlic,,,Year_Round,0.63
237,1inch piece of ginger,,,Year_Round,0.64
237,1spring curry leaves,,,Year_Round,0.59
237,2pieces of Pandan leaves,,,Southwest_Monsoon,0.29
237,4inch piece of lemongrass crushed to release oils,,,Year_Round,0.39
237,2inch piece of cinnamon,,,Dry_Season,0.3
237,3cardamom,,,Year_Round,0.29
237,3cloves,,,Southwest_Monsoon,0.43
237,1tsptamarind paste,,,Dry_Season,0.3
237,1medium tomato diced,,,Inter_Monsoon,0.27
237,1tspsalt (divided),,,Dry_Season,0.3
237,1tbspoil,,,Dry_Season,0.33
237,1cupwater (divided),,,Dry_Season,0.3
238,2cupsliced green beans,,,Inter_Monsoon,0.65
238,1green chili (optional) chopped for heat,,,Year_Round,0.72
238,2inch piece of cinnamon,,,Dry_Season,0.3
238,2pearl onions/ Asian shallots sliced((can use onion too)),,,Year_Round,0.64
238,10seeds fenugreek,,,Dry_Season,0.3
238,1tspSri Lankan unroasted curry powder,,,Year_Round,0.62
238,1⁄4tspturmeric powder,,,Dry_Season,0.3
238,3⁄4cupthin coconut milk,,,Dry_Season,0.45
238,1⁄4cupthick coconut cream,,,Dry_Season,0.45
238,2-3droplemon/lime juice,,,Dry_Season,0.47
238,salt to taste,,,Dry_Season,0.3
239,2cupcooked rice,,,Year_Round,0.54
239,2boiled eggs,,,Inter_Monsoon,0.33
239,1tbspghee/cooking oil,,,Dry_Season,0.3
239,1⁄2onion sliced((about 1/2 cup)),,,Year_Round,0.62
239,1tbspginger garlic paste,,,Year_Round,0.63
239,1Serrano/green chili(sliced),,,Year_Round,0.8
239,1⁄3cupplain yogurt/curd,,,Dry_Season,0.3
239,1 tsplemon juice,,,Dry_Season,0.3
239,saltto taste,,,Inter_Monsoon,0.33
239,1⁄4tspcumin seeds,,,Dry_Season,0.3
239,fewblack peppercorns,,,Inter_Monsoon,0.33
239,1bay leaf,,,Dry_Season,0.33
239,2cardamom,,,Year_Round,0.29
239,2cloves,,,Southwest_Monsoon,0.43
239,piece of cinnamon,,,Dry_Season,0.3
239,2tspcoriander powder,,,Dry_Season,0.3
239,1⁄2tspgaram masala powder,,,Dry_Season,0.3
239,1⁄4tspturmeric powder,,,Dry_Season,0.3
239,1⁄3cupcilantro chopped,,,Dry_Season,0.3
239,1⁄3cupmint chopped,,,Dry_Season,0.3
240,240gflour,,,Year_Round,0.29
240,1⁄2cupmilk(can use water as well),,,Dry_Season,0.3
240,11⁄2cupwater,,,Southwest_Monsoon,0.4
240,1⁄2tspsalt,,,Year_Round,0.29
240,250gTuna (drained)(/ two 5oz cans),,,Dry_Season,0.3
240,2medium potatoes boiled and mashed,,,Dry_Season,0.3
240,1carrot(shredded),,,Northeast_Monsoon,0.59
240,1⁄2cupleek thinly sliced,,,Dry_Season,0.3
240,1⁄2onion chopped,,,Year_Round,0.62
240,2green chilies chopped,,,Year_Round,0.56
240,3cloves of garlic,,,Year_Round,0.63
240,1tspchili flakes,,,Year_Round,0.62
240,1⁄2tspblack pepper,,,Inter_Monsoon,0.33
240,1tbspoil,,,Dry_Season,0.33
240,Oil,,,Year_Round,0.3
240,Breadcrumbs,,,Southwest_Monsoon,0.38
241,1cupUrad dal/Undu (split matpe beans),,,Inter_Monsoon,0.78
241,1⁄4cupRice flour,,,Year_Round,0.54
241,1⁄4cupall purpose flour/bread flour,,,Dry_Season,0.3
241,1⁄8tspsalt,,,Year_Round,0.29
241,Thick coconut milk as needed(Depends on the consistency of the mixture),,,Dry_Season,0.45
241,2cupDark brown sugar,,,Dry_Season,0.3
241,1⁄2cupwater,,,Southwest_Monsoon,0.38
241,2pinchsalt,,,Year_Round,0.29
241,Oil for deep frying,,,Dry_Season,0.3
242,tbspcoconut oil,,,Dry_Season,0.45
242,1⁄4tspfenugreek seeds,,,Dry_Season,0.3
242,3dried red chilies(remove seeds and break into pieces),,,Year_Round,0.64
242,6-7curry leaves,,,Year_Round,0.59
242,1pandan leaf break into pieces,,,Dry_Season,0.3
242,1piece on cinnamon(about 2 inches long),,,Dry_Season,0.3
242,2cloves of garlic minced,,,Year_Round,0.63
242,3-4tbspchopped onion,,,Year_Round,0.64
242,1tomato diced,,,Dry_Season,0.3
242,3mediam Yukon gold potatoes (about 250g)(cut into large pieces),,,Dry_Season,0.3
242,1tspred chili powder ( reduce if you don't like it hot),,,Year_Round,0.56
242,1tspcurry powder,,,Year_Round,0.62
242,1⁄2tspturmeric powder,,,Dry_Season,0.3
242,salt to taste,,,Dry_Season,0.3
242,1cupcoconut cream or thick coconut milk(add more if you want love gravy),,,Dry_Season,0.45
243,250gall-purpose flour,,,Dry_Season,0.3
243,4gInstant dry yeast,,,Dry_Season,0.75
243,20gsugar,,,Dry_Season,0.33
243,25gsoftened butter or margarine,,,Dry_Season,0.3
243,5gsalt,,,Northeast_Monsoon,0.46
243,1egg (approx 50g),,,Dry_Season,0.3
243,50gwarm water,,,Dry_Season,0.3
243,55gwarm milk,,,Inter_Monsoon,0.33
243,1egg york,,,Dry_Season,0.33
243,2tspmilk,,,Dry_Season,0.33
243,boiled eggs cut into quarters length wise((about 5 for 6 buns)),,,Dry_Season,0.3
243,onions,,,Year_Round,0.87
243,peppers,,,Southwest_Monsoon,0.43
243,salt to sprink on eggs,,,Dry_Season,0.3
243,"any condiment of your choice such as mayo, ketchup",,,Dry_Season,0.3
